time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,
2006-01-16T09:18:06.000Z,34.76,45.04,10,4.5,mb,82,70,,,us,usp000e8af,2020-04-16T17:25:56.681Z,"10 km NE of Kifr?, Iraq",earthquake,,,,20,reviewed,teh,us,
2005-12-18T23:03:06.480Z,33.204,46.478,10,3.7,mblg,46,155.6,,0.95,us,usp000e6d7,2014-11-07T01:27:54.838Z,"30 km ENE of Mehr?n, Iran",earthquake,,,,,reviewed,us,teh,
2005-12-03T21:34:55.000Z,34.15,47.13,10,4.5,mb,79,67.9,,,us,usp000e5f9,2014-11-07T01:27:50.069Z,"19 km SSE of Kermanshah, Iran",earthquake,,,,17,reviewed,teh,us,
2005-12-03T20:52:33.000Z,34.05,47.11,10,3.8,mblg,12,189,,,us,usp000e5f8,2014-11-07T01:27:50.066Z,"29 km S of Kermanshah, Iran",earthquake,,,,,reviewed,teh,teh,
2005-11-21T17:37:24.310Z,34.336,45.684,35,4.1,md,30,96.4,,1.01,us,usp000e4nt,2014-11-07T01:27:42.106Z,"21 km SW of Sarpol-e Z?ah?b, Iran",earthquake,,,,,reviewed,us,bhd,
2005-11-06T04:59:29.080Z,37.236,42.993,35,3.8,ml,11,224.2,,1.39,us,usp000e3m3,2014-11-07T01:27:36.582Z,"7 km NNW of Batifa, Iraq",earthquake,,,,,reviewed,us,isk,
2005-11-04T07:43:37.000Z,32.61,48.16,10,4.1,ml,24,174.3,,,us,usp000e3fm,2014-11-07T01:27:35.723Z,"40 km NW of Shahrak-e K?l?r?, Iran",earthquake,,,,,reviewed,teh,teh,
2005-11-03T20:22:15.330Z,34.368,45.487,36.9,4.5,mb,45,71.4,,0.98,us,usp000e3ej,2014-11-07T01:27:35.392Z,"36 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,,6.6,,16,reviewed,us,us,
2005-10-31T17:42:51.000Z,34.4,45.5,14,4.4,mb,56,70.5,,,us,usp000e37u,2014-11-07T01:27:30.865Z,"34 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,,,,13,reviewed,thr,us,
2005-09-26T18:57:04.000Z,37.3,47.8,14,5.2,mwc,340,31.3,,,us,usp000e0au,2016-11-10T01:12:08.573Z,"69 km ESE of Hashtr?d, Iran",earthquake,,,,,reviewed,thr,hrv,
2005-09-25T07:34:25.000Z,33.63,45.728,2.1,4.6,mb,46,95.4,,1.02,us,usp000e06h,2020-04-16T17:28:53.806Z,"20 km SE of Mandal?, Iraq",earthquake,,12.3,,18,reviewed,us,us,
2005-09-04T17:12:59.260Z,36.843,45.18,10,4,ml,16,177.8,,1.06,us,usp000dys0,2014-11-07T01:27:00.388Z,"16 km NNE of Piranshahr, Iran",earthquake,,,,,reviewed,us,isk,
2005-07-09T19:05:35.620Z,35.912,45.746,2.3,4.2,mb,67,89,,1,us,usp000duvk,2014-11-07T01:26:27.937Z,"15 km SW of B?neh, Iran",earthquake,,11,,23,reviewed,us,us,
2005-06-28T22:11:37.400Z,32.635,47.613,9.6,3.4,mblg,15,177.9,,,us,usp000du42,2014-11-07T01:26:18.272Z,"33 km ESE of Dehlor?n, Iran",earthquake,,,,,reviewed,teh,teh,
2005-06-22T06:55:45.960Z,33.659,45.577,40.7,4.4,mb,30,135.8,,0.89,us,usp000dtnr,2014-11-07T01:26:16.254Z,"10 km SSE of Mandal?, Iraq",earthquake,,7.8,,8,reviewed,us,us,
2005-06-18T09:31:53.130Z,33.104,48.45,49.6,4.8,mb,169,44.8,,0.96,us,usp000dtbd,2014-11-07T01:26:14.868Z,"43 km SSE of Khorramabad, Iran",earthquake,,3.7,,65,reviewed,us,us,
2005-05-29T21:41:07.400Z,37.066,42.102,23.2,4.3,mb,42,152.9,,0.88,us,usp000drux,2014-11-07T01:25:59.251Z,"23 km WSW of Bostanc?, Turkey",earthquake,,12.4,,4,reviewed,us,us,
2005-05-24T09:40:12.600Z,35.372,39.212,10,4.6,ml,42,154.2,,1.04,us,usp000drg4,2014-11-07T01:25:57.838Z,"67 km SSE of Ar Raqqah, Syria",earthquake,,,,,reviewed,us,gii,
2005-05-13T02:55:10.700Z,35.252,46.293,10,4.4,mb,65,42.9,,,us,usp000dqnz,2014-11-07T01:25:52.782Z,"23 km NNW of P?veh, Iran",earthquake,,,,14,reviewed,teh,us,
2005-04-26T23:56:51.100Z,35.12,46.132,22.6,4.5,mb,75,96.3,,,us,usp000dpb4,2014-11-07T01:25:41.566Z,"14 km ESE of ?alabja, Iraq",earthquake,,,,23,reviewed,teh,us,
2005-04-07T19:13:30.450Z,33.058,46.429,31.4,3.5,mb,19,199.5,,0.89,us,usp000dmhk,2014-11-07T01:25:30.474Z,"25 km ESE of Mehr?n, Iran",earthquake,,24.3,,1,reviewed,us,us,
2005-01-25T11:39:20.910Z,33.388,45.872,45.2,5,mwc,152,89.1,,0.84,us,usp000deag,2016-11-10T00:59:19.826Z,"40 km NW of Mehr?n, Iran",earthquake,,5.1,,,reviewed,us,hrv,
2005-01-25T08:21:47.540Z,33.365,45.867,24.1,4.9,mb,52,141,,0.86,us,usp000dea0,2014-11-07T01:24:44.371Z,"38 km NW of Mehr?n, Iran",earthquake,,,,18,reviewed,us,us,
2005-01-25T08:12:44.620Z,33.426,45.889,10,4.1,mb,9,221.2,,0.64,us,usp000de9y,2014-11-07T01:24:44.367Z,"42 km NW of Mehr?n, Iran",earthquake,,,,2,reviewed,us,us,
2005-01-25T08:07:20.280Z,33.293,45.883,15.8,4.8,mb,90,141.5,,0.9,us,usp000de9x,2014-11-07T01:24:44.341Z,"32 km NW of Mehr?n, Iran",earthquake,,,,45,reviewed,us,us,
2005-01-25T00:04:54.360Z,33.924,45.863,34.8,4.8,mb,30,195.7,,0.96,us,usp000de90,2014-11-07T01:24:44.256Z,"34 km NE of Mandal?, Iraq",earthquake,,38.4,,16,reviewed,us,us,
2005-01-25T00:03:53.890Z,33.373,45.772,50.1,4.6,mb,48,140.9,,1.1,us,usp000de8z,2014-11-07T01:24:44.252Z,"45 km NW of Mehr?n, Iran",earthquake,,9.9,,26,reviewed,us,us,
2005-01-24T09:40:31.430Z,34.203,45.414,70.4,3.8,mb,15,214.4,,0.8,us,usp000de6h,2014-11-07T01:24:43.988Z,"50 km SW of Sarpol-e Z?ah?b, Iran",earthquake,,12.1,,3,reviewed,us,us,
2005-01-15T13:28:36.570Z,33.308,48.33,35.3,3.8,mb,12,187.3,,0.68,us,usp000ddcw,2014-11-07T01:24:39.445Z,"20 km S of Khorramabad, Iran",earthquake,,22.5,,2,reviewed,us,us,
2005-01-13T11:00:31.970Z,33.189,48.231,35,4.5,mb,22,81.5,,1.08,us,usp000dd85,2014-11-07T01:24:38.379Z,"35 km SSW of Khorramabad, Iran",earthquake,,,,7,reviewed,us,us,
2005-01-13T08:14:31.420Z,33.315,48.291,35.2,4.6,mb,28,158.8,,1.02,us,usp000dd7s,2014-11-07T01:24:38.323Z,"20 km SSW of Khorramabad, Iran",earthquake,,12.2,,6,reviewed,us,us,
2004-11-27T16:12:06.410Z,33.433,47.945,55.5,4.9,mwc,135,62.5,,1.08,us,usp000d9ds,2016-11-10T00:53:25.413Z,"11 km WSW of Vas??n, Iran",earthquake,,7.3,,,reviewed,us,hrv,
2004-11-25T07:30:55.280Z,33.397,47.926,35,4.3,mb,11,170.4,,0.64,us,usp000d95d,2014-11-07T01:24:04.993Z,"15 km SW of Vas??n, Iran",earthquake,,,,3,reviewed,us,us,
2004-11-22T15:07:20.170Z,33.281,47.928,27.2,4.7,mb,57,86.2,,0.88,us,usp000d8yy,2014-11-07T01:24:04.127Z,"25 km SSW of Vas??n, Iran",earthquake,,,,26,reviewed,us,us,
2004-11-22T04:01:30.440Z,33.297,47.977,36.2,5,mwc,268,62.5,,1.07,us,usp000d8y4,2020-09-18T20:11:40.169Z,"22 km SSW of Vas??n, Iran",earthquake,,,,,reviewed,us,hrv,
2004-11-21T23:58:57.610Z,33.21,47.913,44.6,4.5,mb,30,158.6,,0.77,us,usp000d8xx,2014-11-07T01:24:03.988Z,"33 km SSW of Vas??n, Iran",earthquake,,11.4,,13,reviewed,us,us,
2004-11-21T21:45:37.960Z,33.329,47.967,37.4,4.6,mb,91,67.5,,0.93,us,usp000d8xq,2014-11-07T01:24:03.950Z,"19 km SSW of Vas??n, Iran",earthquake,,9,,45,reviewed,us,us,
2004-11-21T21:37:24.230Z,33.301,47.983,30.1,5.2,mwc,211,49.2,,0.94,us,usp000d8xn,2016-11-10T00:52:49.132Z,"21 km SSW of Vas??n, Iran",earthquake,,,,,reviewed,us,hrv,
2004-11-07T18:03:00.780Z,33.443,47.736,69.8,4.4,mb,33,195,,0.98,us,usp000d7wh,2014-11-07T01:23:57.051Z,"15 km SE of K?hdasht, Iran",earthquake,,10.1,,11,reviewed,us,us,
2004-10-30T23:38:56.730Z,36.734,44.392,5,3.9,md,10,272,,,us,usp000d7c6,2014-11-07T01:23:50.513Z,"16 km WNW of Soran, Iraq",earthquake,,,,,reviewed,isk,isk,
2004-10-16T10:04:37.600Z,33.45,45.938,39.9,4.9,mwc,396,39.4,,0.91,us,usp000d6fy,2016-11-10T00:49:06.501Z,"42 km NNW of Mehr?n, Iran",earthquake,,2.5,,,reviewed,us,hrv,
2004-10-05T15:34:13.320Z,35.894,45.717,19.8,4.6,mb,78,103.8,,0.99,us,usp000d5u7,2014-11-07T01:23:42.345Z,"19 km SW of B?neh, Iran",earthquake,,19.7,,37,reviewed,us,us,
2004-09-15T08:27:39.350Z,33.275,48.452,5.5,4.2,mb,22,158.9,,1.15,us,usp000d4am,2014-11-07T01:23:29.292Z,"25 km SSE of Khorramabad, Iran",earthquake,,39.6,,5,reviewed,us,us,
2004-08-28T20:27:50.600Z,31.738,46.101,30.4,4.4,mb,34,102.2,,1.17,us,usp000d31x,2014-11-07T01:23:17.067Z,"37 km N of Ash Sha?rah, Iraq",earthquake,,40.2,,15,reviewed,us,us,
2004-08-23T09:27:22.500Z,36.148,45.085,68.6,3.7,mb,7,236.8,,1.3,us,usp000d2q7,2014-11-07T01:23:15.318Z,"41 km E of Koysinceq, Iraq",earthquake,,26.1,,1,reviewed,us,us,
2004-08-16T03:35:00.810Z,37.207,44.474,26.3,4.1,mb,11,174.5,,0.8,us,usp000d28j,2014-11-07T01:23:13.236Z,"14 km SW of ?emdinli, Turkey",earthquake,,32.5,,1,reviewed,us,us,
2004-08-07T00:03:34.280Z,31.717,46.098,10,4.2,mb,32,183.5,,0.72,us,usp000d1ne,2014-11-07T01:23:09.686Z,"34 km NNW of Ash Sha?rah, Iraq",earthquake,,,,12,reviewed,us,us,
2004-08-05T20:41:47.620Z,31.793,46.129,36.5,4.6,mb,79,142.1,,1.04,us,usp000d1jw,2020-09-18T20:01:02.658Z,"42 km N of Ash Sha?rah, Iraq",earthquake,,17,,30,reviewed,us,us,
2004-08-05T16:01:57.750Z,31.623,46.236,10,4,mb,18,219.4,,0.8,us,usp000d1j9,2014-11-07T01:23:09.272Z,"24 km NNE of Ash Sha?rah, Iraq",earthquake,,,,3,reviewed,us,us,
2004-08-05T15:58:38.780Z,31.644,46.248,10,4.4,mb,25,161.2,,1.08,us,usp000d1j7,2014-11-07T01:23:09.267Z,"27 km NNE of Ash Sha?rah, Iraq",earthquake,,,,7,reviewed,us,us,
2004-06-12T13:24:08.690Z,33.317,45.905,47.7,4.7,mb,48,170.4,,1.05,us,usp000cxs7,2014-11-07T01:22:37.145Z,"32 km NW of Mehr?n, Iran",earthquake,,11,,17,reviewed,us,us,
2004-05-24T00:15:00.680Z,34.086,46.728,44.1,4.6,mb,134,72,,1.24,us,usp000cw1f,2014-11-07T01:22:23.410Z,"40 km SW of Kermanshah, Iran",earthquake,,6.7,,69,reviewed,us,us,
2004-05-06T00:43:52.180Z,34.758,47.014,81.3,4,mb,12,197.2,,1.27,us,usp000cu8s,2014-11-07T01:22:15.061Z,"8 km ESE of K?my?r?n, Iran",earthquake,,23.6,,1,reviewed,us,us,
2004-03-18T09:33:14.560Z,35.439,46.31,67.2,4.4,mb,66,78.6,,0.83,us,usp000cq8g,2014-11-07T01:21:44.226Z,"14 km SE of Mar?v?n, Iran",earthquake,,7.7,,35,reviewed,us,us,
2004-02-29T00:22:54.480Z,32.737,48.114,45.2,4.6,mb,47,146.2,,1.21,us,usp000cnpc,2014-11-07T01:21:32.152Z,"54 km NW of Shahrak-e K?l?r?, Iran",earthquake,,14.1,,17,reviewed,us,us,
2004-02-12T17:50:43.400Z,33.124,45.905,10,4.4,mb,36,247.4,,0.73,us,usp000cm29,2014-11-07T01:21:20.781Z,"24 km W of Mehr?n, Iran",earthquake,,,,17,reviewed,us,us,
2004-02-12T09:20:58.460Z,33.691,45.869,87.8,4.8,mb,148,69.1,,0.87,us,usp000cm1f,2014-11-07T01:21:20.637Z,"29 km ESE of Mandal?, Iraq",earthquake,,6.9,,65,reviewed,us,us,
2004-02-12T08:37:28.980Z,33.881,45.715,75.7,4.3,mb,29,194.3,,0.65,us,usp000cm1a,2014-11-07T01:21:20.614Z,"20 km NE of Mandal?, Iraq",earthquake,,21.9,,8,reviewed,us,us,
2004-02-08T20:24:51.800Z,33.895,45.35,53.4,4.5,mb,41,153.5,,0.75,us,usp000ckrz,2014-11-07T01:21:19.447Z,"25 km NW of Mandal?, Iraq",earthquake,,7.8,,15,reviewed,us,us,
2003-12-31T03:01:33.300Z,32.93,46.745,33,4.6,mb,39,143.7,,0.98,us,usp000cgkp,2014-11-07T01:20:51.784Z,"52 km N of â€˜Al? al Gharb?, Iraq",earthquake,,,,16,reviewed,us,us,
2003-10-04T00:13:24.290Z,36.507,42.636,35.3,4.4,mb,65,131.3,,1.16,us,usp000c9h9,2014-11-07T01:20:08.119Z,"43 km W of Tallkayf, Iraq",earthquake,,6.3,,18,reviewed,us,us,
2003-07-29T23:34:00.690Z,32.572,47.705,33,4.4,mb,42,164.5,,1.12,us,usp000c3pb,2014-11-07T01:19:19.438Z,"43 km ESE of Dehlor?n, Iran",earthquake,,,,19,reviewed,us,us,
2003-07-13T03:40:02.240Z,32.247,47.526,10,4.4,mb,37,177.7,,0.66,us,usp000c2bz,2014-11-07T01:19:12.012Z,"55 km SSE of Dehlor?n, Iran",earthquake,,,,19,reviewed,us,us,
2003-04-08T11:48:14.580Z,32.46,48.037,50.3,4.6,mb,28,165.4,,0.85,us,usp000buq6,2014-11-07T01:18:18.753Z,"35 km NNW of Sh?sh, Iran",earthquake,,,,10,reviewed,us,us,
2003-03-16T09:06:23.470Z,36.681,43.869,33,4.7,mb,98,70.6,,1.14,us,usp000bssh,2014-11-07T01:18:05.171Z,"9 km SSW of â€˜Aqrah, Iraq",earthquake,,,,50,reviewed,us,us,
2003-01-12T14:38:46.920Z,34.836,46.105,33,4.6,mb,74,,,1.24,us,usp000bnet,2014-11-07T01:17:34.991Z,"32 km SW of P?veh, Iran",earthquake,,,,26,reviewed,us,us,
2003-01-05T09:48:47.310Z,33.952,45.478,45.1,4.6,mb,59,,,0.85,us,usp000bn3h,2014-11-07T01:17:32.765Z,Iran-Iraq border region,earthquake,,10.9,,32,reviewed,us,us,
2002-12-31T09:06:31.830Z,34.474,47.426,33,4.8,mb,15,,,1.14,us,usp000bmsm,2014-11-07T01:17:26.983Z,western Iran,earthquake,,,,6,reviewed,us,us,
2002-12-24T22:17:14.420Z,34.572,47.415,33,4.7,mb,92,,,1.05,us,usp000bmbw,2014-11-07T01:17:25.602Z,"28 km SW of Sonqor, Iran",earthquake,,,,41,reviewed,us,us,
2002-12-24T17:03:02.940Z,34.594,47.454,33,5.2,mwc,258,,,1.1,us,usp000bmbe,2020-07-08T01:18:59.489Z,"24 km SSW of Sonqor, Iran",earthquake,,,,,reviewed,us,hrv,
2002-12-09T07:50:58.920Z,36.628,45.188,43.9,4.8,mb,81,,,1.33,us,usp000bkd0,2014-11-07T01:17:19.673Z,"9 km SSE of Piranshahr, Iran",earthquake,,9.6,,39,reviewed,us,us,
2002-11-10T23:24:45.110Z,35.315,44.765,33,4.2,mb,10,,,0.81,us,usp000bhc9,2014-11-07T01:17:06.458Z,"25 km SSW of Jamjam?l, Iraq",earthquake,,,,2,reviewed,us,us,
2002-10-27T07:35:10.690Z,34.263,48.103,33,4.8,mb,20,,,1.44,us,usp000bffg,2014-11-07T01:16:49.450Z,"24 km NNE of N?r?b?d, Iran",earthquake,,,,13,reviewed,us,us,
2002-09-04T09:22:10.970Z,33.944,46.063,33,4.7,mb,42,,,0.82,us,usp000bb7x,2014-11-07T01:16:26.482Z,"47 km NW of ?l?m, Iran",earthquake,,,,18,reviewed,us,us,
2002-07-25T21:40:23.860Z,35.738,44.409,33,4.1,mb,20,,,1.08,us,usp000b8sm,2014-11-07T01:16:06.798Z,"29 km N of Kirkuk, Iraq",earthquake,,,,5,reviewed,us,us,
2002-07-13T04:41:07.150Z,33.271,47.044,33,4.4,mb,20,,,1.27,us,usp000b80n,2014-11-07T01:16:03.561Z,"34 km WNW of Darreh Shahr, Iran",earthquake,,,,7,reviewed,us,us,
2002-06-24T18:17:24.960Z,34.027,45.826,33,4.3,mb,42,,,1.24,us,usp000b6v8,2014-11-07T01:15:53.067Z,"39 km NE of Mandal?, Iraq",earthquake,,,,16,reviewed,us,us,
2002-06-24T13:21:19.970Z,35.844,48.418,10,4.3,mb,16,,,1.18,us,usp000b6uq,2014-11-07T01:15:53.009Z,"54 km NE of Qoh?rd-e â€˜Oly?, Iran",earthquake,,,,4,reviewed,us,us,
2002-06-19T20:15:29.030Z,33.383,45.954,33,4.4,mb,24,,,0.89,us,usp000b6gt,2014-11-07T01:15:51.689Z,"34 km NW of Mehr?n, Iran",earthquake,,,,8,reviewed,us,us,
2002-06-18T03:19:24.250Z,33.326,45.913,33,5.3,mwc,249,,,1,us,usp000b6d2,2016-11-09T22:47:06.804Z,"32 km NW of Mehr?n, Iran",earthquake,,,,,reviewed,us,hrv,
2002-06-16T10:10:30.490Z,33.453,45.931,33,4.2,mb,22,,,1.32,us,usp000b69c,2014-11-07T01:15:50.582Z,"42 km NNW of Mehr?n, Iran",earthquake,,,,9,reviewed,us,us,
2002-06-16T09:24:38.110Z,33.083,45.847,33,4.1,mb,17,,,0.7,us,usp000b698,2014-11-07T01:15:50.574Z,"29 km W of Mehr?n, Iran",earthquake,,,,9,reviewed,us,us,
2002-06-16T09:17:46.510Z,33.286,45.909,33,4.4,mb,23,,,0.78,us,usp000b696,2014-11-07T01:15:50.570Z,"29 km NW of Mehr?n, Iran",earthquake,,,,9,reviewed,us,us,
2002-06-10T23:12:23.630Z,34.584,47.252,33,4.5,mb,19,,,1.07,us,usp000b5xn,2014-11-07T01:15:48.778Z,"28 km NE of Kahr?z, Iran",earthquake,,,,7,reviewed,us,us,
2002-05-30T20:06:37.070Z,32.776,47.712,33,4.4,mb,16,,,0.36,us,usp000b58h,2014-11-07T01:15:41.391Z,"36 km SE of ?bd?n?n, Iran",earthquake,,,,10,reviewed,us,us,
2002-05-03T02:18:17.360Z,36.924,43.648,40.2,4.5,mb,61,,,1.34,us,usp000b3me,2014-11-07T01:15:33.399Z,"28 km NW of â€˜Aqrah, Iraq",earthquake,,11.8,,23,reviewed,us,us,
2002-04-30T07:10:52.280Z,34.46,47.293,33,4.8,mb,50,,,1.05,us,usp000b3eg,2014-11-07T01:15:29.672Z,"23 km ENE of Kahr?z, Iran",earthquake,,,,20,reviewed,us,us,
2002-04-28T02:04:09.600Z,34.366,47.318,33,4.4,mb,22,,,1.35,us,usp000b3a6,2014-11-07T01:15:29.155Z,western Iran,earthquake,,,,8,reviewed,us,us,
2002-04-25T04:03:39.320Z,34.584,47.214,33,4.3,mb,28,,,0.98,us,usp000b34m,2014-11-07T01:15:28.395Z,"26 km NNE of Kahr?z, Iran",earthquake,,,,15,reviewed,us,us,
2002-04-24T20:18:10.350Z,34.693,47.399,33,4.3,mb,23,,,1.17,us,usp000b33g,2014-11-07T01:15:28.229Z,"20 km WSW of Sonqor, Iran",earthquake,,,,12,reviewed,us,us,
2002-04-24T20:11:21.380Z,34.449,47.226,33,4.6,mb,21,,,0.96,us,usp000b33f,2020-09-18T18:51:16.494Z,"17 km ENE of Kahr?z, Iran",earthquake,,,,10,reviewed,us,us,
2002-04-24T20:10:01.400Z,34.528,47.387,33,4.8,mb,91,,,1.16,us,usp000b33e,2020-09-18T18:51:07.844Z,"33 km NNW of Hars?n, Iran",earthquake,,,,21,reviewed,us,us,
2002-04-24T20:04:23.170Z,34.587,47.29,33,4.4,mb,32,,,0.85,us,usp000b33d,2014-11-07T01:15:28.216Z,"31 km NE of Kahr?z, Iran",earthquake,,,,19,reviewed,us,us,
2002-04-24T19:48:07.120Z,34.642,47.4,33,5.4,mwc,261,,,1.13,us,usp000b33c,2020-07-08T01:14:48.027Z,"23 km SW of Sonqor, Iran",earthquake,,,,,reviewed,us,hrv,
2002-04-24T19:43:11.090Z,34.478,47.34,33,4.8,mb,121,,,1.2,us,usp000b33a,2014-11-07T01:15:28.179Z,"28 km ENE of Kahr?z, Iran",earthquake,,,,39,reviewed,us,us,
2002-04-24T15:37:56.200Z,32.649,48.31,33,4.4,mb,26,,,1.03,us,usp000b32q,2014-11-07T01:15:28.128Z,western Iran,earthquake,,,,6,reviewed,us,us,
2002-04-01T20:34:54.290Z,37.143,43.848,33,4.2,mb,11,,,1.13,us,usp000b1j2,2014-11-07T01:15:19.788Z,"23 km ESE of Ã‡ukurca, Turkey",earthquake,,,,2,reviewed,us,us,
2002-03-02T22:12:57.260Z,32.861,48.186,33,4.8,mb,129,,,1.12,us,usp000azfv,2014-11-07T01:15:02.043Z,"62 km NNW of Shahrak-e K?l?r?, Iran",earthquake,,,,66,reviewed,us,us,
2002-02-28T00:46:30.900Z,37.281,44.138,37.4,4.7,mb,96,,,1.15,us,usp000azax,2014-11-07T01:14:58.421Z,"35 km SSW of YÃ¼ksekova, Turkey",earthquake,,7.8,,42,reviewed,us,us,
2002-02-20T10:12:29.520Z,33.738,45.648,33,4.9,mb,87,,,1.05,us,usp000aytv,2014-11-07T01:14:56.651Z,"8 km E of Mandal?, Iraq",earthquake,,,,38,reviewed,us,us,
2002-02-19T15:41:06.000Z,33.244,47.257,33,4.6,mb,29,,,1.15,us,usp000aysc,2014-11-07T01:14:56.505Z,"15 km NW of Darreh Shahr, Iran",earthquake,,,,12,reviewed,us,us,
2002-01-18T14:31:16.900Z,37.419,42.739,33,4.4,mb,24,,,1.02,us,usp000awqc,2014-11-07T01:14:42.638Z,"3 km WSW of Ba?l?ca, Turkey",earthquake,,,,3,reviewed,us,us,
2001-11-29T15:49:26.790Z,33.6,45.922,10,4.7,mb,18,,,0.9,us,usp000atq2,2020-04-16T17:58:17.034Z,"37 km ESE of Mandal?, Iraq",earthquake,,,,3,reviewed,us,us,
2001-10-25T21:34:48.270Z,32.651,47.972,100.4,4.6,mb,80,,,0.98,us,usp000arn6,2014-11-07T01:14:03.013Z,"56 km NNW of Sh?sh, Iran",earthquake,,15.5,,54,reviewed,us,us,
2001-10-16T23:42:17.340Z,33.585,48.251,33,4.3,mb,11,,,1.32,us,usp000ar2p,2014-11-07T01:14:00.265Z,"14 km NW of Khorramabad, Iran",earthquake,,,,1,reviewed,us,us,
2001-09-16T22:47:19.800Z,32.796,47.86,33,4.4,mb,50,,,0.91,us,usp000apag,2014-11-07T01:13:48.606Z,"46 km ESE of ?bd?n?n, Iran",earthquake,,,,30,reviewed,us,us,
2001-09-02T17:47:04.830Z,31.297,46.714,33,3.9,mb,14,,,1.14,us,usp000angs,2014-11-07T01:13:43.711Z,"36 km N of N??iyat al Fuh?d, Iraq",earthquake,,,,3,reviewed,us,us,
2001-09-01T22:38:16.830Z,32.726,47.68,14.1,5,mwc,204,,,0.96,us,usp000anes,2016-11-09T23:22:39.225Z,"38 km SE of ?bd?n?n, Iran",earthquake,,,,,reviewed,us,hrv,
2001-09-01T17:41:44.110Z,33.323,46.728,33,4.4,mb,13,,,1.1,us,usp000anec,2014-11-07T01:13:42.526Z,"44 km SE of ?l?m, Iran",earthquake,,,,3,reviewed,us,us,
2001-08-25T09:45:37.480Z,32.173,47.067,33,4.5,mb,22,,,1.13,us,usp000an0r,2014-11-07T01:13:36.581Z,"38 km N of Al â€˜Am?rah, Iraq",earthquake,,,,8,reviewed,us,us,
2001-08-21T05:33:47.900Z,33.339,46.709,33,4.5,mb,27,,,1.14,us,usp000amse,2014-11-07T01:13:34.967Z,"42 km SE of ?l?m, Iran",earthquake,,,,9,reviewed,us,us,
2001-08-19T18:55:37.460Z,32.414,47.81,33,4.5,mb,29,,,1.13,us,usp000amq9,2014-11-07T01:13:34.650Z,"47 km WNW of Sh?sh, Iran",earthquake,,,,11,reviewed,us,us,
2001-08-19T18:51:56.610Z,32.386,48.031,33,4.4,mb,23,,,1.26,us,usp000amq8,2014-11-07T01:13:34.647Z,"29 km NW of Sh?sh, Iran",earthquake,,,,8,reviewed,us,us,
2001-08-19T17:42:21.690Z,32.497,47.841,33,4.2,mb,15,,,1.11,us,usp000amq6,2014-11-07T01:13:34.644Z,"50 km NW of Sh?sh, Iran",earthquake,,,,8,reviewed,us,us,
2001-08-19T16:51:53.240Z,32.517,47.729,33,4.4,mb,15,,,0.64,us,usp000amq2,2014-11-07T01:13:34.635Z,"47 km ESE of Dehlor?n, Iran",earthquake,,,,7,reviewed,us,us,
2001-08-19T16:43:55.200Z,32.472,47.832,33,4.3,mb,24,,,0.93,us,usp000amq0,2014-11-07T01:13:34.632Z,"49 km NW of Sh?sh, Iran",earthquake,,,,8,reviewed,us,us,
2001-08-19T05:42:16.900Z,32.422,47.787,33,4.3,mb,31,,,0.73,us,usp000amp8,2014-11-07T01:13:34.463Z,"49 km WNW of Sh?sh, Iran",earthquake,,,,13,reviewed,us,us,
2001-08-13T02:05:26.050Z,35.39,45.253,33,4.3,mb,41,,,0.96,us,usp000amce,2014-11-07T01:13:32.205Z,"25 km SW of As Sulaym?n?yah, Iraq",earthquake,,,,25,reviewed,us,us,
2001-08-12T00:42:10.940Z,37.223,44.028,55.3,4.3,mb,69,,,1.15,us,usp000am9d,2014-11-07T01:13:31.838Z,"36 km E of Ã‡ukurca, Turkey",earthquake,,6.9,,24,reviewed,us,us,
2001-08-05T11:25:25.650Z,32.996,47.571,33,4.5,mb,26,,,0.85,us,usp000akvs,2014-11-07T01:13:29.873Z,"14 km E of ?bd?n?n, Iran",earthquake,,,,12,reviewed,us,us,
2001-05-28T08:57:05.760Z,35.795,45.896,99.4,3.4,mb,8,,,1.2,us,usp000afp6,2014-11-07T01:12:51.657Z,"19 km NNW of Baynjiwayn, Iraq",earthquake,,24.3,,1,reviewed,us,us,
2001-05-24T19:22:01.330Z,32.911,47.451,33,4.4,mb,37,,,1.13,us,usp000affn,2014-11-07T01:12:50.243Z,"9 km SSE of ?bd?n?n, Iran",earthquake,,,,17,reviewed,us,us,
2001-04-09T21:23:33.910Z,32.898,46.582,47.3,4.4,mb,58,,,0.92,us,usp000acwu,2014-11-07T01:12:33.509Z,"46 km ESE of Mehr?n, Iran",earthquake,,10.6,,32,reviewed,us,us,
2001-04-07T05:58:34.660Z,32.607,48.023,51.1,4.5,mb,55,,,0.84,us,usp000acqw,2014-11-07T01:12:32.550Z,"50 km NNW of Sh?sh, Iran",earthquake,,11,,21,reviewed,us,us,
2001-04-07T01:47:37.050Z,32.683,47.838,33,4.2,mb,14,,,1.33,us,usp000acqp,2014-11-07T01:12:32.510Z,"52 km SE of ?bd?n?n, Iran",earthquake,,,,4,reviewed,us,us,
